PERÍODO;UNIDADES;TOTAL;ID LOJA;;;;;;
12/04/2023;PORTO VELHO SHOPPING;2183;202;;;;;;
13/04/2023;PORTO VELHO SHOPPING;1884;202;;;;;;
14/04/2023;PORTO VELHO SHOPPING;2188;202;;;;;;
15/04/2023;PORTO VELHO SHOPPING;3166;202;;;;;;
16/04/2023;PORTO VELHO SHOPPING;1973;202;;;;;;
17/04/2023;PORTO VELHO SHOPPING;2176;202;;;;;;
18/04/2023;PORTO VELHO SHOPPING;1967;202;;;;;;
19/04/2023;PORTO VELHO SHOPPING;1892;202;;;;;;
20/04/2023;PORTO VELHO SHOPPING;2211;202;;;;;;
21/04/2023;PORTO VELHO SHOPPING;2633;202;;;;;;
22/04/2023;PORTO VELHO SHOPPING;2758;202;;;;;;
23/04/2023;PORTO VELHO SHOPPING;2024;202;;;;;;
24/04/2023;PORTO VELHO SHOPPING;1898;202;;;;;;
25/04/2023;PORTO VELHO SHOPPING;2053;202;;;;;;
26/04/2023;PORTO VELHO SHOPPING;1975;202;;;;;;
27/04/2023;PORTO VELHO SHOPPING;1939;202;;;;;;
28/04/2023;PORTO VELHO SHOPPING;2538;202;;;;;;
29/04/2023;PORTO VELHO SHOPPING;3570;202;;;;;;
30/04/2023;PORTO VELHO SHOPPING;2463;202;;;;;;
01/04/2023;RIO BRANCO SHOPPING;1587;401;;;;;;
02/04/2023;RIO BRANCO SHOPPING;1287;401;;;;;;
03/04/2023;RIO BRANCO SHOPPING;1089;401;;;;;;
04/04/2023;RIO BRANCO SHOPPING;1111;401;;;;;;
05/04/2023;RIO BRANCO SHOPPING;1045;401;;;;;;
06/04/2023;RIO BRANCO SHOPPING;1396;401;;;;;;
07/04/2023;RIO BRANCO SHOPPING;14;401;;;;;;
08/04/2023;RIO BRANCO SHOPPING;1971;401;;;;;;
09/04/2023;RIO BRANCO SHOPPING;1298;401;;;;;;
10/04/2023;RIO BRANCO SHOPPING;1139;401;;;;;;
11/04/2023;RIO BRANCO SHOPPING;924;401;;;;;;
12/04/2023;RIO BRANCO SHOPPING;1029;401;;;;;;
13/04/2023;RIO BRANCO SHOPPING;0;401;;;;;;
14/04/2023;RIO BRANCO SHOPPING;1180;401;;;;;;
15/04/2023;RIO BRANCO SHOPPING;1657;401;;;;;;
16/04/2023;RIO BRANCO SHOPPING;1235;401;;;;;;
17/04/2023;RIO BRANCO SHOPPING;898;401;;;;;;
18/04/2023;RIO BRANCO SHOPPING;903;401;;;;;;
19/04/2023;RIO BRANCO SHOPPING;761;401;;;;;;
20/04/2023;RIO BRANCO SHOPPING;889;401;;;;;;
21/04/2023;RIO BRANCO SHOPPING;1249;401;;;;;;
22/04/2023;RIO BRANCO SHOPPING;1584;401;;;;;;
23/04/2023;RIO BRANCO SHOPPING;1140;401;;;;;;
24/04/2023;RIO BRANCO SHOPPING;756;401;;;;;;
25/04/2023;RIO BRANCO SHOPPING;923;401;;;;;;
26/04/2023;RIO BRANCO SHOPPING;1021;401;;;;;;
27/04/2023;RIO BRANCO SHOPPING;1013;401;;;;;;
28/04/2023;RIO BRANCO SHOPPING;1100;401;;;;;;
29/04/2023;RIO BRANCO SHOPPING;1727;401;;;;;;
30/04/2023;RIO BRANCO SHOPPING;1400;401;;;;;;
01/04/2023;STUDIO 5 ;3124;116;;;;;;
02/04/2023;STUDIO 5 ;1607;116;;;;;;
03/04/2023;STUDIO 5;2994;116;;;;;;
04/04/2023;STUDIO 5;2602;116;;;;;;
05/04/2023;STUDIO 5;3121;116;;;;;;
06/04/2023;STUDIO 5;3713;116;;;;;;
07/04/2023;STUDIO 5;2041;116;;;;;;
08/04/2023;STUDIO 5;3875;116;;;;;;
09/04/2023;STUDIO 5;1482;116;;;;;;
10/04/2023;STUDIO 5;2529;116;;;;;;
11/04/2023;STUDIO 5;2395;116;;;;;;
12/04/2023;STUDIO 5;2355;116;;;;;;
13/04/2023;STUDIO 5;1891;116;;;;;;
14/04/2023;STUDIO 5;2617;116;;;;;;
15/04/2023;STUDIO 5;3090;116;;;;;;
16/04/2023;STUDIO 5;1372;116;;;;;;
17/04/2023;STUDIO 5;2434;116;;;;;;
18/04/2023;STUDIO 5;2129;116;;;;;;
19/04/2023;STUDIO 5;2194;116;;;;;;
20/04/2023;STUDIO 5;2518;116;;;;;;
21/04/2023;STUDIO 5;2058;116;;;;;;
22/04/2023;STUDIO 5;2250;116;;;;;;
23/04/2023;STUDIO 5;1262;116;;;;;;
24/04/2023;STUDIO 5;2300;116;;;;;;
25/04/2023;STUDIO 5;2224;116;;;;;;
26/04/2023;STUDIO 5;2207;116;;;;;;
27/04/2023;STUDIO 5;2330;116;;;;;;
28/04/2023;STUDIO 5;2845;116;;;;;;
29/04/2023;STUDIO 5;3390;116;;;;;;
30/04/2023;STUDIO 5;1721;116;;;;;;
01/04/2023;TORQUATO;5807;500;;;;;;
02/04/2023;TORQUATO;2096;500;;;;;;
03/04/2023;TORQUATO;4573;500;;;;;;
04/04/2023;TORQUATO;4330;500;;;;;;
05/04/2023;TORQUATO;4665;500;;;;;;
06/04/2023;TORQUATO;5688;500;;;;;;
07/04/2023;TORQUATO;3341;500;;;;;;
08/04/2023;TORQUATO;5537;500;;;;;;
09/04/2023;TORQUATO;157;500;;;;;;
10/04/2023;TORQUATO;4583;500;;;;;;
11/04/2023;TORQUATO;4226;500;;;;;;
12/04/2023;TORQUATO;3964;500;;;;;;
13/04/2023;TORQUATO;3504;500;;;;;;
14/04/2023;TORQUATO;3902;500;;;;;;
15/04/2023;TORQUATO;551;500;;;;;;
16/04/2023;TORQUATO;1940;500;;;;;;
17/04/2023;TORQUATO;4533;500;;;;;;
18/04/2023;TORQUATO;3870;500;;;;;;
19/04/2023;TORQUATO;4339;500;;;;;;
20/04/2023;TORQUATO;4593;500;;;;;;
21/04/2023;TORQUATO;4149;500;;;;;;
22/04/2023;TORQUATO;4224;500;;;;;;
23/04/2023;TORQUATO;2038;500;;;;;;
24/04/2023;TORQUATO;4200;500;;;;;;
25/04/2023;TORQUATO;4130;500;;;;;;
26/04/2023;TORQUATO;4142;500;;;;;;
27/04/2023;TORQUATO;4230;500;;;;;;
28/04/2023;TORQUATO;4968;500;;;;;;
29/04/2023;TORQUATO;5773;500;;;;;;
30/04/2023;TORQUATO;2399;500;;;;;;
01/04/2023;COARI;836;591;;;;;;
02/04/2023;COARI;130;591;;;;;;
03/04/2023;COARI;789;591;;;;;;
04/04/2023;COARI;649;591;;;;;;
05/04/2023;COARI;622;591;;;;;;
06/04/2023;COARI;621;591;;;;;;
07/04/2023;COARI;233;591;;;;;;
08/04/2023;COARI;633;591;;;;;;
09/04/2023;COARI;106;591;;;;;;
10/04/2023;COARI;653;591;;;;;;
11/04/2023;COARI;540;591;;;;;;
12/04/2023;COARI;496;591;;;;;;
13/04/2023;COARI;531;591;;;;;;
14/04/2023;COARI;532;591;;;;;;
15/04/2023;COARI;590;591;;;;;;
16/04/2023;COARI;112;591;;;;;;
17/04/2023;COARI;651;591;;;;;;
18/04/2023;COARI;559;591;;;;;;
19/04/2023;COARI;550;591;;;;;;
20/04/2023;COARI;645;591;;;;;;
21/04/2023;COARI;260;591;;;;;;
22/04/2023;COARI;651;591;;;;;;
23/04/2023;COARI;165;591;;;;;;
24/04/2023;COARI;1013;591;;;;;;
25/04/2023;COARI;1051;591;;;;;;
26/04/2023;COARI;910;591;;;;;;
27/04/2023;COARI;1380;591;;;;;;
28/04/2023;COARI;1389;591;;;;;;
29/04/2023;COARI;1323;591;;;;;;
30/04/2023;COARI;368;591;;;;;;
01/05/2023;AMAZONAS SHOPPING;10217;106;;;;;;
02/05/2023;AMAZONAS SHOPPING;12276;106;;;;;;
03/05/2023;AMAZONAS SHOPPING;11813;106;;;;;;
04/05/2023;AMAZONAS SHOPPING;11663;106;;;;;;
05/05/2023;AMAZONAS SHOPPING;12173;106;;;;;;
06/05/2023;AMAZONAS SHOPPING;14625;106;;;;;;
07/05/2023;AMAZONAS SHOPPING;127;106;;;;;;
08/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
09/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
10/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
11/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
12/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
13/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
14/05/2023;AMAZONAS SHOPPING;0;106;;;;;;
15/05/2023;AMAZONAS SHOPPING;10412;106;;;;;;
01/05/2023;AVENIDA;6063;103;;;;;;
02/05/2023;AVENIDA;18229;103;;;;;;
03/05/2023;AVENIDA;15384;103;;;;;;
04/05/2023;AVENIDA;14091;103;;;;;;
05/05/2023;AVENIDA;17575;103;;;;;;
06/05/2023;AVENIDA;20474;103;;;;;;
07/05/2023;AVENIDA;4216;103;;;;;;
08/05/2023;AVENIDA;17719;103;;;;;;
09/05/2023;AVENIDA;15074;103;;;;;;
10/05/2023;AVENIDA;15331;103;;;;;;
11/05/2023;AVENIDA;14400;103;;;;;;
12/05/2023;AVENIDA;16726;103;;;;;;
13/05/2023;AVENIDA;10452;103;;;;;;
14/05/2023;AVENIDA;1815;103;;;;;;
15/05/2023;AVENIDA;7855;103;;;;;;
01/05/2023;BOA VISTA SHOPPING;3448;701;;;;;;
02/05/2023;BOA VISTA SHOPPING;3581;701;;;;;;
03/05/2023;BOA VISTA SHOPPING;3262;701;;;;;;
04/05/2023;BOA VISTA SHOPPING;3284;701;;;;;;
05/05/2023;BOA VISTA SHOPPING;3825;701;;;;;;
06/05/2023;BOA VISTA SHOPPING;4836;701;;;;;;
07/05/2023;BOA VISTA SHOPPING;1026;701;;;;;;
08/05/2023;BOA VISTA SHOPPING;3630;701;;;;;;
09/05/2023;BOA VISTA SHOPPING;3365;701;;;;;;
10/05/2023;BOA VISTA SHOPPING;3439;701;;;;;;
11/05/2023;BOA VISTA SHOPPING;3564;701;;;;;;
12/05/2023;BOA VISTA SHOPPING;3509;701;;;;;;
13/05/2023;BOA VISTA SHOPPING;5549;701;;;;;;
14/05/2023;BOA VISTA SHOPPING;4020;701;;;;;;
15/05/2023;BOA VISTA SHOPPING;3243;701;;;;;;
01/05/2023;CAMAPUÃ;3195;118;;;;;;
02/05/2023;CAMAPUÃ;4742;118;;;;;;
03/05/2023;CAMAPUÃ;4316;118;;;;;;
04/05/2023;CAMAPUÃ;4591;118;;;;;;
05/05/2023;CAMAPUÃ;5158;118;;;;;;
06/05/2023;CAMAPUÃ;6013;118;;;;;;
07/05/2023;CAMAPUÃ;2589;118;;;;;;
08/05/2023;CAMAPUÃ;5190;118;;;;;;
09/05/2023;CAMAPUÃ;4488;118;;;;;;
10/05/2023;CAMAPUÃ;4455;118;;;;;;
11/05/2023;CAMAPUÃ;4236;118;;;;;;
12/05/2023;CAMAPUÃ;4351;118;;;;;;
13/05/2023;CAMAPUÃ;5575;118;;;;;;
14/05/2023;CAMAPUÃ;2738;118;;;;;;
15/05/2023;CAMAPUÃ;3313;118;;;;;;
01/05/2023;CIDADE NOVA;4944;115;;;;;;
02/05/2023;CIDADE NOVA;5295;115;;;;;;
03/05/2023;CIDADE NOVA;5282;115;;;;;;
04/05/2023;CIDADE NOVA;5217;115;;;;;;
05/05/2023;CIDADE NOVA;5953;115;;;;;;
06/05/2023;CIDADE NOVA;7010;115;;;;;;
07/05/2023;CIDADE NOVA;4567;115;;;;;;
08/05/2023;CIDADE NOVA;6190;115;;;;;;
09/05/2023;CIDADE NOVA;5568;115;;;;;;
10/05/2023;CIDADE NOVA;5270;115;;;;;;
11/05/2023;CIDADE NOVA;5024;115;;;;;;
12/05/2023;CIDADE NOVA;5506;115;;;;;;
13/05/2023;CIDADE NOVA;7498;115;;;;;;
14/05/2023;CIDADE NOVA;4066;115;;;;;;
15/05/2023;CIDADE NOVA;5115;115;;;;;;
01/05/2023;COARI;380;591;;;;;;
02/05/2023;COARI;1367;591;;;;;;
03/05/2023;COARI;1075;591;;;;;;
04/05/2023;COARI;999;591;;;;;;
05/05/2023;COARI;1105;591;;;;;;
06/05/2023;COARI;1286;591;;;;;;
07/05/2023;COARI;252;591;;;;;;
08/05/2023;COARI;1206;591;;;;;;
09/05/2023;COARI;982;591;;;;;;
10/05/2023;COARI;951;591;;;;;;
11/05/2023;COARI;783;591;;;;;;
12/05/2023;COARI;1057;591;;;;;;
13/05/2023;COARI;1484;591;;;;;;
14/05/2023;COARI;411;591;;;;;;
15/05/2023;COARI;989;591;;;;;;
01/05/2023;EDUCANDOS;890;105;;;;;;
02/05/2023;EDUCANDOS;2047;105;;;;;;
03/05/2023;EDUCANDOS;1841;105;;;;;;
04/05/2023;EDUCANDOS;1873;105;;;;;;
05/05/2023;EDUCANDOS;1933;105;;;;;;
06/05/2023;EDUCANDOS;1983;105;;;;;;
07/05/2023;EDUCANDOS;750;105;;;;;;
08/05/2023;EDUCANDOS;1916;105;;;;;;
09/05/2023;EDUCANDOS;1832;105;;;;;;
10/05/2023;EDUCANDOS;1706;105;;;;;;
11/05/2023;EDUCANDOS;1711;105;;;;;;
12/05/2023;EDUCANDOS;1704;105;;;;;;
13/05/2023;EDUCANDOS;1896;105;;;;;;
14/05/2023;EDUCANDOS;706;105;;;;;;
15/05/2023;EDUCANDOS;1879;105;;;;;;
01/05/2023;GRANDE CIRCULAR;4301;109;;;;;;
02/05/2023;GRANDE CIRCULAR;4900;109;;;;;;
03/05/2023;GRANDE CIRCULAR;4682;109;;;;;;
04/05/2023;GRANDE CIRCULAR;4268;109;;;;;;
05/05/2023;GRANDE CIRCULAR;5550;109;;;;;;
06/05/2023;GRANDE CIRCULAR;6952;109;;;;;;
07/05/2023;GRANDE CIRCULAR;4003;109;;;;;;
08/05/2023;GRANDE CIRCULAR;5612;109;;;;;;
09/05/2023;GRANDE CIRCULAR;4611;109;;;;;;
10/05/2023;GRANDE CIRCULAR;4339;109;;;;;;
11/05/2023;GRANDE CIRCULAR;4309;109;;;;;;
12/05/2023;GRANDE CIRCULAR;4708;109;;;;;;
13/05/2023;GRANDE CIRCULAR;7298;109;;;;;;
14/05/2023;GRANDE CIRCULAR;3520;109;;;;;;
15/05/2023;GRANDE CIRCULAR;4673;109;;;;;;
01/05/2023;IRANDUBA;323;550;;;;;;
02/05/2023;IRANDUBA;938;550;;;;;;
03/05/2023;IRANDUBA;767;550;;;;;;
04/05/2023;IRANDUBA;840;550;;;;;;
05/05/2023;IRANDUBA;896;550;;;;;;
06/05/2023;IRANDUBA;824;550;;;;;;
07/05/2023;IRANDUBA;332;550;;;;;;
08/05/2023;IRANDUBA;954;550;;;;;;
09/05/2023;IRANDUBA;730;550;;;;;;
10/05/2023;IRANDUBA;734;550;;;;;;
11/05/2023;IRANDUBA;628;550;;;;;;
12/05/2023;IRANDUBA;837;550;;;;;;
13/05/2023;IRANDUBA;996;550;;;;;;
14/05/2023;IRANDUBA;399;550;;;;;;
15/05/2023;IRANDUBA;669;550;;;;;;
01/05/2023;ITACOATIARA;1151;510;;;;;;
02/05/2023;ITACOATIARA;3605;510;;;;;;
03/05/2023;ITACOATIARA;2596;510;;;;;;
04/05/2023;ITACOATIARA;2421;510;;;;;;
05/05/2023;ITACOATIARA;3066;510;;;;;;
06/05/2023;ITACOATIARA;2491;510;;;;;;
07/05/2023;ITACOATIARA;705;510;;;;;;
08/05/2023;ITACOATIARA;3131;510;;;;;;
09/05/2023;ITACOATIARA;2274;510;;;;;;
10/05/2023;ITACOATIARA;1958;510;;;;;;
11/05/2023;ITACOATIARA;1947;510;;;;;;
12/05/2023;ITACOATIARA;2217;510;;;;;;
13/05/2023;ITACOATIARA;2199;510;;;;;;
14/05/2023;ITACOATIARA;781;510;;;;;;
15/05/2023;ITACOATIARA;2334;510;;;;;;
01/05/2023;JATUARANA;3598;204;;;;;;
02/05/2023;JATUARANA;3375;204;;;;;;
03/05/2023;JATUARANA;2865;204;;;;;;
04/05/2023;JATUARANA;3409;204;;;;;;
05/05/2023;JATUARANA;4291;204;;;;;;
06/05/2023;JATUARANA;222;204;;;;;;
07/05/2023;JATUARANA;0;204;;;;;;
08/05/2023;JATUARANA;0;204;;;;;;
09/05/2023;JATUARANA;0;204;;;;;;
10/05/2023;JATUARANA;0;204;;;;;;
11/05/2023;JATUARANA;0;204;;;;;;
12/05/2023;JATUARANA;0;204;;;;;;
13/05/2023;JATUARANA;0;204;;;;;;
14/05/2023;JATUARANA;0;204;;;;;;
15/05/2023;JATUARANA;1729;204;;;;;;
01/05/2023;JI-PARANÁ;0;205;;;;;;
02/05/2023;JI-PARANÁ;0;205;;;;;;
03/05/2023;JI-PARANÁ;1423;205;;;;;;
04/05/2023;JI-PARANÁ;1187;205;;;;;;
05/05/2023;JI-PARANÁ;1441;205;;;;;;
06/05/2023;JI-PARANÁ;1565;205;;;;;;
07/05/2023;JI-PARANÁ;348;205;;;;;;
08/05/2023;JI-PARANÁ;1807;205;;;;;;
09/05/2023;JI-PARANÁ;1485;205;;;;;;
10/05/2023;JI-PARANÁ;1449;205;;;;;;
11/05/2023;JI-PARANÁ;1287;205;;;;;;
12/05/2023;JI-PARANÁ;1256;205;;;;;;
13/05/2023;JI-PARANÁ;1289;205;;;;;;
14/05/2023;JI-PARANÁ;314;205;;;;;;
15/05/2023;JI-PARANÁ;1362;205;;;;;;
01/05/2023;MANACAPURU;1549;520;;;;;;
02/05/2023;MANACAPURU;4092;520;;;;;;
03/05/2023;MANACAPURU;3193;520;;;;;;
04/05/2023;MANACAPURU;2758;520;;;;;;
05/05/2023;MANACAPURU;3276;520;;;;;;
06/05/2023;MANACAPURU;2803;520;;;;;;
07/05/2023;MANACAPURU;893;520;;;;;;
08/05/2023;MANACAPURU;3428;520;;;;;;
09/05/2023;MANACAPURU;2727;520;;;;;;
10/05/2023;MANACAPURU;2344;520;;;;;;
11/05/2023;MANACAPURU;2200;520;;;;;;
12/05/2023;MANACAPURU;2783;520;;;;;;
13/05/2023;MANACAPURU;2916;520;;;;;;
14/05/2023;MANACAPURU;1020;520;;;;;;
15/05/2023;MANACAPURU;2604;520;;;;;;
01/05/2023;MANAUARA;3468;119;;;;;;
02/05/2023;MANAUARA;3457;119;;;;;;
03/05/2023;MANAUARA;3657;119;;;;;;
04/05/2023;MANAUARA;3610;119;;;;;;
05/05/2023;MANAUARA;4249;119;;;;;;
06/05/2023;MANAUARA;3573;119;;;;;;
07/05/2023;MANAUARA;0;119;;;;;;
08/05/2023;MANAUARA;4000;119;;;;;;
09/05/2023;MANAUARA;3526;119;;;;;;
10/05/2023;MANAUARA;3593;119;;;;;;
11/05/2023;MANAUARA;3683;119;;;;;;
12/05/2023;MANAUARA;4315;119;;;;;;
13/05/2023;MANAUARA;5168;119;;;;;;
14/05/2023;MANAUARA;2962;119;;;;;;
15/05/2023;MANAUARA;3448;119;;;;;;
01/05/2023;MATRIZ;1948;101;;;;;;
02/05/2023;MATRIZ;6117;101;;;;;;
03/05/2023;MATRIZ;5587;101;;;;;;
04/05/2023;MATRIZ;5486;101;;;;;;
05/05/2023;MATRIZ;6056;101;;;;;;
06/05/2023;MATRIZ;5542;101;;;;;;
07/05/2023;MATRIZ;0;101;;;;;;
08/05/2023;MATRIZ;6213;101;;;;;;
09/05/2023;MATRIZ;5193;101;;;;;;
10/05/2023;MATRIZ;5497;101;;;;;;
11/05/2023;MATRIZ;5143;101;;;;;;
12/05/2023;MATRIZ;5720;101;;;;;;
13/05/2023;MATRIZ;5504;101;;;;;;
14/05/2023;MATRIZ;0;101;;;;;;
15/05/2023;MATRIZ;5356;101;;;;;;
01/05/2023;MILLENNIUM;561;117;;;;;;
02/05/2023;MILLENNIUM;1813;117;;;;;;
03/05/2023;MILLENNIUM;1764;117;;;;;;
04/05/2023;MILLENNIUM;1724;117;;;;;;
05/05/2023;MILLENNIUM;1961;117;;;;;;
06/05/2023;MILLENNIUM;1618;117;;;;;;
07/05/2023;MILLENNIUM;296;117;;;;;;
08/05/2023;MILLENNIUM;1978;117;;;;;;
09/05/2023;MILLENNIUM;1768;117;;;;;;
10/05/2023;MILLENNIUM;1756;117;;;;;;
11/05/2023;MILLENNIUM;1673;117;;;;;;
12/05/2023;MILLENNIUM;1657;117;;;;;;
13/05/2023;MILLENNIUM;1464;117;;;;;;
14/05/2023;MILLENNIUM;285;117;;;;;;
15/05/2023;MILLENNIUM;1714;117;;;;;;
01/05/2023;NOVA CIDADE;3720;121;;;;;;
02/05/2023;NOVA CIDADE;6098;121;;;;;;
03/05/2023;NOVA CIDADE;5506;121;;;;;;
04/05/2023;NOVA CIDADE;5213;121;;;;;;
05/05/2023;NOVA CIDADE;6080;121;;;;;;
06/05/2023;NOVA CIDADE;6284;121;;;;;;
07/05/2023;NOVA CIDADE;3298;121;;;;;;
08/05/2023;NOVA CIDADE;5862;121;;;;;;
09/05/2023;NOVA CIDADE;5327;121;;;;;;
10/05/2023;NOVA CIDADE;5337;121;;;;;;
11/05/2023;NOVA CIDADE;5184;121;;;;;;
12/05/2023;NOVA CIDADE;5741;121;;;;;;
13/05/2023;NOVA CIDADE;6510;121;;;;;;
14/05/2023;NOVA CIDADE;3301;121;;;;;;
15/05/2023;NOVA CIDADE;5552;121;;;;;;
01/05/2023;PARINTINS;521;590;;;;;;
02/05/2023;PARINTINS;2358;590;;;;;;
03/05/2023;PARINTINS;1796;590;;;;;;
04/05/2023;PARINTINS;1686;590;;;;;;
05/05/2023;PARINTINS;1559;590;;;;;;
06/05/2023;PARINTINS;2765;590;;;;;;
07/05/2023;PARINTINS;381;590;;;;;;
08/05/2023;PARINTINS;1728;590;;;;;;
09/05/2023;PARINTINS;1603;590;;;;;;
10/05/2023;PARINTINS;1557;590;;;;;;
11/05/2023;PARINTINS;1422;590;;;;;;
12/05/2023;PARINTINS;1789;590;;;;;;
13/05/2023;PARINTINS;1944;590;;;;;;
14/05/2023;PARINTINS;683;590;;;;;;
15/05/2023;PARINTINS;1485;590;;;;;;
01/05/2023;PONTA NEGRA;2332;114;;;;;;
02/05/2023;PONTA NEGRA;2700;114;;;;;;
03/05/2023;PONTA NEGRA;2593;114;;;;;;
04/05/2023;PONTA NEGRA;2445;114;;;;;;
05/05/2023;PONTA NEGRA;2797;114;;;;;;
06/05/2023;PONTA NEGRA;3493;114;;;;;;
07/05/2023;PONTA NEGRA;2088;114;;;;;;
08/05/2023;PONTA NEGRA;3098;114;;;;;;
09/05/2023;PONTA NEGRA;2431;114;;;;;;
10/05/2023;PONTA NEGRA;2610;114;;;;;;
11/05/2023;PONTA NEGRA;2529;114;;;;;;
12/05/2023;PONTA NEGRA;2778;114;;;;;;
13/05/2023;PONTA NEGRA;3942;114;;;;;;
14/05/2023;PONTA NEGRA;1931;114;;;;;;
15/05/2023;PONTA NEGRA;2419;114;;;;;;
01/05/2023;PONTA NEGRA SHOPPING;1659;120;;;;;;
02/05/2023;PONTA NEGRA SHOPPING;1612;120;;;;;;
03/05/2023;PONTA NEGRA SHOPPING;1798;120;;;;;;
04/05/2023;PONTA NEGRA SHOPPING;1587;120;;;;;;
05/05/2023;PONTA NEGRA SHOPPING;1823;120;;;;;;
06/05/2023;PONTA NEGRA SHOPPING;2351;120;;;;;;
07/05/2023;PONTA NEGRA SHOPPING;1508;120;;;;;;
08/05/2023;PONTA NEGRA SHOPPING;1759;120;;;;;;
09/05/2023;PONTA NEGRA SHOPPING;1550;120;;;;;;
10/05/2023;PONTA NEGRA SHOPPING;1688;120;;;;;;
11/05/2023;PONTA NEGRA SHOPPING;1447;120;;;;;;
12/05/2023;PONTA NEGRA SHOPPING;1699;120;;;;;;
13/05/2023;PONTA NEGRA SHOPPING;2727;120;;;;;;
14/05/2023;PONTA NEGRA SHOPPING;1477;120;;;;;;
15/05/2023;PONTA NEGRA SHOPPING;1476;120;;;;;;
01/05/2023;PORTO VELHO CENTRO;2726;201;;;;;;
02/05/2023;PORTO VELHO CENTRO;0;201;;;;;;
03/05/2023;PORTO VELHO CENTRO;2271;201;;;;;;
04/05/2023;PORTO VELHO CENTRO;2230;201;;;;;;
05/05/2023;PORTO VELHO CENTRO;2382;201;;;;;;
06/05/2023;PORTO VELHO CENTRO;2382;201;;;;;;
07/05/2023;PORTO VELHO CENTRO;0;201;;;;;;
08/05/2023;PORTO VELHO CENTRO;2310;201;;;;;;
09/05/2023;PORTO VELHO CENTRO;2264;201;;;;;;
10/05/2023;PORTO VELHO CENTRO;2009;201;;;;;;
11/05/2023;PORTO VELHO CENTRO;2069;201;;;;;;
12/05/2023;PORTO VELHO CENTRO;2010;201;;;;;;
13/05/2023;PORTO VELHO CENTRO;2336;201;;;;;;
14/05/2023;PORTO VELHO CENTRO;0;201;;;;;;
15/05/2023;PORTO VELHO CENTRO;1869;201;;;;;;
01/05/2023;PORTO VELHO SHOPPING;0;202;;;;;;
02/05/2023;PORTO VELHO SHOPPING;3148;202;;;;;;
03/05/2023;PORTO VELHO SHOPPING;2726;202;;;;;;
04/05/2023;PORTO VELHO SHOPPING;2344;202;;;;;;
05/05/2023;PORTO VELHO SHOPPING;2702;202;;;;;;
06/05/2023;PORTO VELHO SHOPPING;4123;202;;;;;;
07/05/2023;PORTO VELHO SHOPPING;2902;202;;;;;;
08/05/2023;PORTO VELHO SHOPPING;2646;202;;;;;;
09/05/2023;PORTO VELHO SHOPPING;2847;202;;;;;;
10/05/2023;PORTO VELHO SHOPPING;2717;202;;;;;;
11/05/2023;PORTO VELHO SHOPPING;2438;202;;;;;;
12/05/2023;PORTO VELHO SHOPPING;2778;202;;;;;;
13/05/2023;PORTO VELHO SHOPPING;4118;202;;;;;;
14/05/2023;PORTO VELHO SHOPPING;2381;202;;;;;;
15/05/2023;PORTO VELHO SHOPPING;2443;202;;;;;;
01/05/2023;RIO BRANCO SHOPPING;1488;401;;;;;;
02/05/2023;RIO BRANCO SHOPPING;1040;401;;;;;;
03/05/2023;RIO BRANCO SHOPPING;1031;401;;;;;;
04/05/2023;RIO BRANCO SHOPPING;1029;401;;;;;;
05/05/2023;RIO BRANCO SHOPPING;1154;401;;;;;;
06/05/2023;RIO BRANCO SHOPPING;1881;401;;;;;;
07/05/2023;RIO BRANCO SHOPPING;1753;401;;;;;;
08/05/2023;RIO BRANCO SHOPPING;1377;401;;;;;;
09/05/2023;RIO BRANCO SHOPPING;1117;401;;;;;;
10/05/2023;RIO BRANCO SHOPPING;1263;401;;;;;;
11/05/2023;RIO BRANCO SHOPPING;1023;401;;;;;;
12/05/2023;RIO BRANCO SHOPPING;1278;401;;;;;;
13/05/2023;RIO BRANCO SHOPPING;2324;401;;;;;;
14/05/2023;RIO BRANCO SHOPPING;1554;401;;;;;;
15/05/2023;RIO BRANCO SHOPPING;986;401;;;;;;
01/05/2023;STUDIO 5;1706;116;;;;;;
02/05/2023;STUDIO 5;2785;116;;;;;;
03/05/2023;STUDIO 5;2599;116;;;;;;
04/05/2023;STUDIO 5;2481;116;;;;;;
05/05/2023;STUDIO 5;3349;116;;;;;;
06/05/2023;STUDIO 5;3485;116;;;;;;
07/05/2023;STUDIO 5;1853;116;;;;;;
08/05/2023;STUDIO 5;2851;116;;;;;;
09/05/2023;STUDIO 5;2583;116;;;;;;
10/05/2023;STUDIO 5;2589;116;;;;;;
11/05/2023;STUDIO 5;2917;116;;;;;;
12/05/2023;STUDIO 5;2740;116;;;;;;
13/05/2023;STUDIO 5;3884;116;;;;;;
14/05/2023;STUDIO 5;1254;116;;;;;;
15/05/2023;STUDIO 5;2625;116;;;;;;
01/05/2023;TORQUATO;3296;500;;;;;;
02/05/2023;TORQUATO;4976;500;;;;;;
03/05/2023;TORQUATO;446;500;;;;;;
04/05/2023;TORQUATO;4368;500;;;;;;
05/05/2023;TORQUATO;4874;500;;;;;;
06/05/2023;TORQUATO;6089;500;;;;;;
